teacher_id,teacher_firstname,teacher_lastname,city,teacher_description,n_experiences,n_diplomas,highest_diploma_level,course_title,course_description,course_code,course_level,number_of_stars
e8bb985ac467,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience pédagogique et une expertise dans l'enseignement de la programmation et de l'informatique.  Recherche à développer des cours innovants et adaptés aux besoins des étudiants.  Passionné par l'apprentissage et l'aide aux étudiants à développer leurs compétences.",3,2,doctorat,Programmation Orientée Objet,"Cours avancé sur la programmation orientée objet, incluant les principes, les avantages et les applications.",,,4.5
e8bb985ac467,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience pédagogique et une expertise dans l'enseignement de la programmation et de l'informatique.  Recherche à développer des cours innovants et adaptés aux besoins des étudiants.  Passionné par l'apprentissage et l'aide aux étudiants à développer leurs compétences.",3,2,doctorat,Structures de Données et Algorithmes,"Cours sur les structures de données et les algorithmes, permettant aux étudiants de comprendre les bases de la complexité du programme.",,,4.7
e8bb985ac467,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience pédagogique et une expertise dans l'enseignement de la programmation et de l'informatique.  Recherche à développer des cours innovants et adaptés aux besoins des étudiants.  Passionné par l'apprentissage et l'aide aux étudiants à développer leurs compétences.",3,2,doctorat,Développement Web avec JavaScript,"Cours sur les bases du développement web avec JavaScript, incluant le DOM, le JavaScript et les frameworks.",,,4.6
057b3c79d781,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement international, je propose des cours de haute qualité pour tous les niveaux, des débutants aux experts. Je suis motivé par l'apprentissage continu et l'accompagnement personnalisé de mes étudiants.",3,3,doctorat,Introduction à la Programmation,,,Débutant,4.8
057b3c79d781,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement international, je propose des cours de haute qualité pour tous les niveaux, des débutants aux experts. Je suis motivé par l'apprentissage continu et l'accompagnement personnalisé de mes étudiants.",3,3,doctorat,Programmation Orientée Objet,,,Intermédiaire,4.5
057b3c79d781,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement international, je propose des cours de haute qualité pour tous les niveaux, des débutants aux experts. Je suis motivé par l'apprentissage continu et l'accompagnement personnalisé de mes étudiants.",3,3,doctorat,Data Structures and Algorithms,,,Avancé,4.7
057b3c79d781,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement international, je propose des cours de haute qualité pour tous les niveaux, des débutants aux experts. Je suis motivé par l'apprentissage continu et l'accompagnement personnalisé de mes étudiants.",3,3,doctorat,Machine Learning,,,Débutant,4.9
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement informatique, je propose des cours de niveau avancé et intermédiaire, axés sur l'application pratique et l'apprentissage collaboratif. Je m'engage à offrir une expérience d'apprentissage engageante et personnalisée.",3,2,licence,Introduction aux Bases de Code,,,,4.8
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement informatique, je propose des cours de niveau avancé et intermédiaire, axés sur l'application pratique et l'apprentissage collaboratif. Je m'engage à offrir une expérience d'apprentissage engageante et personnalisée.",3,2,licence,Programmation Orientée Objet,,,,4.5
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte d'une solide expérience en France et en développement informatique, je propose des cours de niveau avancé et intermédiaire, axés sur l'application pratique et l'apprentissage collaboratif. Je m'engage à offrir une expérience d'apprentissage engageante et personnalisée.",3,2,licence,Data Structures et Algorithmes,,,,4.7
56c64dc38395,Antoine Dubois,Lambert,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise en conception, développement et déploiement de logiciels.  Cherche à partager son savoir et à inspirer les étudiants à travers des cours engageants et pertinents.  Un expert en pédagogie et en adaptation aux besoins de chaque apprenant.",2,2,certificat,Introduction à la Programmation,"Cours de base en programmation en Python, couvrant les concepts fondamentaux de la syntaxe, des types de données et des structures de contrôle.",,,4.8
56c64dc38395,Antoine Dubois,Lambert,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise en conception, développement et déploiement de logiciels.  Cherche à partager son savoir et à inspirer les étudiants à travers des cours engageants et pertinents.  Un expert en pédagogie et en adaptation aux besoins de chaque apprenant.",2,2,certificat,Algorithmique et Structures de Données,"Approfondissement des concepts d'algorithmes et de structures de données, avec des exemples pratiques et des exercices.",,,4.5
56c64dc38395,Antoine Dubois,Lambert,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise en conception, développement et déploiement de logiciels.  Cherche à partager son savoir et à inspirer les étudiants à travers des cours engageants et pertinents.  Un expert en pédagogie et en adaptation aux besoins de chaque apprenant.",2,2,certificat,"Développement Web avec HTML, CSS et JavaScript","Cours de base sur les bases du développement web, avec une attention particulière à l'esthétique et à la fonctionnalité.",,,4.2
6c1411579de5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionné et expérimenté en informatique, spécialisé dans le développement logiciel, la pédagogie et la formation. Fort d'une solide expérience à la fois en France et à l'étranger, il a une expertise reconnue dans l'enseignement de bases et avancées en développement logiciel, avec un accent sur l'apprentissage pratique et l'application des concepts théoriques.  Il est passionné par la transmission des connaissances et l'accompagnement des apprenants dans leur développement professionnel.",3,3,certificat,Introduction au Développement Python,,P1001,,4.8
6c1411579de5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionné et expérimenté en informatique, spécialisé dans le développement logiciel, la pédagogie et la formation. Fort d'une solide expérience à la fois en France et à l'étranger, il a une expertise reconnue dans l'enseignement de bases et avancées en développement logiciel, avec un accent sur l'apprentissage pratique et l'application des concepts théoriques.  Il est passionné par la transmission des connaissances et l'accompagnement des apprenants dans leur développement professionnel.",3,3,certificat,Algorithmes et Structures de Données,,P1002,,4.5
6c1411579de5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionné et expérimenté en informatique, spécialisé dans le développement logiciel, la pédagogie et la formation. Fort d'une solide expérience à la fois en France et à l'étranger, il a une expertise reconnue dans l'enseignement de bases et avancées en développement logiciel, avec un accent sur l'apprentissage pratique et l'application des concepts théoriques.  Il est passionné par la transmission des connaissances et l'accompagnement des apprenants dans leur développement professionnel.",3,3,certificat,Développement Web avec JavaScript et React,,P1003,,4.7
6c1411579de5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionné et expérimenté en informatique, spécialisé dans le développement logiciel, la pédagogie et la formation. Fort d'une solide expérience à la fois en France et à l'étranger, il a une expertise reconnue dans l'enseignement de bases et avancées en développement logiciel, avec un accent sur l'apprentissage pratique et l'application des concepts théoriques.  Il est passionné par la transmission des connaissances et l'accompagnement des apprenants dans leur développement professionnel.",3,3,certificat,Principes de l'Intelligence Artificielle,,P1004,,4.2
61f2b099a3bd,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionné en développement informatique, spécialisé dans l'apprentissage et l'enseignement de l'algorithmique, de la programmation orientée objet et des systèmes d'exploitation.  A une solide expérience dans la conception et l'animation de cours, avec un accent sur l'apprentissage pratique et l'engagement des étudiants.  Recherche à contribuer à l'évolution du paysage éducatif en France.",2,2,licence,Algorithmique et Structures de Données,"Cours de base sur les algorithmes, les structures de données et les algorithmes de recherche.  Exercices pratiques et exemples concrets pour illustrer les concepts.",,,4.8
61f2b099a3bd,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionné en développement informatique, spécialisé dans l'apprentissage et l'enseignement de l'algorithmique, de la programmation orientée objet et des systèmes d'exploitation.  A une solide expérience dans la conception et l'animation de cours, avec un accent sur l'apprentissage pratique et l'engagement des étudiants.  Recherche à contribuer à l'évolution du paysage éducatif en France.",2,2,licence,Programmation Orientée Objet,"Introduction à la programmation orientée objet, concepts clés, et utilisation de langages de programmation populaires (Java, C++).  Exercices de conception de programmes et résolution de problèmes.",,,4.5
61f2b099a3bd,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionné en développement informatique, spécialisé dans l'apprentissage et l'enseignement de l'algorithmique, de la programmation orientée objet et des systèmes d'exploitation.  A une solide expérience dans la conception et l'animation de cours, avec un accent sur l'apprentissage pratique et l'engagement des étudiants.  Recherche à contribuer à l'évolution du paysage éducatif en France.",2,2,licence,Systèmes d'Exploitation,"Présentation des systèmes d'exploitation (Linux, Windows), leur architecture, et leurs applications.",,,4.0
24d4b7efe8f4,Jean-Luc Dubois,Martin,Paris,"Formateur passionné en développement informatique, avec une solide expérience pédagogique et une expertise dans la conception et l'animation de formations.  Passionné par l'enseignement de la programmation et l'accompagnement des étudiants vers la réussite.  A dirigé plusieurs projets de formation et a obtenu de bons résultats en matière de satisfaction des participants.",3,2,licence,Introduction à la Programmation,"Cours de base pour débutants en programmation, axé sur les langages Python et Java.",,,4.8
24d4b7efe8f4,Jean-Luc Dubois,Martin,Paris,"Formateur passionné en développement informatique, avec une solide expérience pédagogique et une expertise dans la conception et l'animation de formations.  Passionné par l'enseignement de la programmation et l'accompagnement des étudiants vers la réussite.  A dirigé plusieurs projets de formation et a obtenu de bons résultats en matière de satisfaction des participants.",3,2,licence,Algorithmique et Structures de Données,"Cours avancé sur les algorithmes et les structures de données, avec des exemples pratiques en C++.",,,4.5
24d4b7efe8f4,Jean-Luc Dubois,Martin,Paris,"Formateur passionné en développement informatique, avec une solide expérience pédagogique et une expertise dans la conception et l'animation de formations.  Passionné par l'enseignement de la programmation et l'accompagnement des étudiants vers la réussite.  A dirigé plusieurs projets de formation et a obtenu de bons résultats en matière de satisfaction des participants.",3,2,licence,Développement Web avec JavaScript,"Cours pratique sur les bases de JavaScript, HTML et CSS, pour la création de sites web dynamiques.",,,4.2
24d4b7efe8f4,Jean-Luc Dubois,Martin,Paris,"Formateur passionné en développement informatique, avec une solide expérience pédagogique et une expertise dans la conception et l'animation de formations.  Passionné par l'enseignement de la programmation et l'accompagnement des étudiants vers la réussite.  A dirigé plusieurs projets de formation et a obtenu de bons résultats en matière de satisfaction des participants.",3,2,licence,Développement Mobile avec React Native,"Introduction aux technologies de développement mobile avec React Native, avec un accent sur l'interface utilisateur.",,,4.0
d16579e87d6f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur et professeur expérimenté en informatique, passionné par l'enseignement de la programmation et du développement logiciel. Forte d'une solide expérience en France et en Europe, je propose des cours de niveau avancé pour les étudiants et professionnels.  Je m'engage à fournir un enseignement clair, pratique et adapté aux besoins des participants.",3,3,certificat,Introduction à la Programmation,"Cours de base pour les débutants en programmation.  Introduction aux concepts fondamentaux de la programmation, au choix d'un langage de programmation, et à la résolution de problèmes de programmation.",,,4.8
d16579e87d6f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur et professeur expérimenté en informatique, passionné par l'enseignement de la programmation et du développement logiciel. Forte d'une solide expérience en France et en Europe, je propose des cours de niveau avancé pour les étudiants et professionnels.  Je m'engage à fournir un enseignement clair, pratique et adapté aux besoins des participants.",3,3,certificat,Algorithmique et Structures de Données,"Cours sur les algorithmes et les structures de données, leur utilisation et leur application en informatique.  Inclut des exemples pratiques et des exercices.",,,4.5
d16579e87d6f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur et professeur expérimenté en informatique, passionné par l'enseignement de la programmation et du développement logiciel. Forte d'une solide expérience en France et en Europe, je propose des cours de niveau avancé pour les étudiants et professionnels.  Je m'engage à fournir un enseignement clair, pratique et adapté aux besoins des participants.",3,3,certificat,Programmation Orientée Objet,"Cours sur la programmation orientée objet, les concepts clés, et les avantages de cette approche.",,,4.0
e8a44e08b62c,Antoine Dubois,LeBlanc,Paris,"Formateur passionné en développement informatique, avec une solide expérience dans la pédagogie et la transmission de connaissances.  Astre de l'innovation pédagogique, Antoine se spécialise dans l'enseignement des concepts fondamentaux et l'application pratique des technologies.  Il est motivé par l'aide aux étudiants à acquérir les compétences nécessaires pour réussir dans le domaine.",2,2,licence,Introduction aux Bases de Code,,,,4.7
e8a44e08b62c,Antoine Dubois,LeBlanc,Paris,"Formateur passionné en développement informatique, avec une solide expérience dans la pédagogie et la transmission de connaissances.  Astre de l'innovation pédagogique, Antoine se spécialise dans l'enseignement des concepts fondamentaux et l'application pratique des technologies.  Il est motivé par l'aide aux étudiants à acquérir les compétences nécessaires pour réussir dans le domaine.",2,2,licence,Programmation Orientée Objet,,,,4.6
e8a44e08b62c,Antoine Dubois,LeBlanc,Paris,"Formateur passionné en développement informatique, avec une solide expérience dans la pédagogie et la transmission de connaissances.  Astre de l'innovation pédagogique, Antoine se spécialise dans l'enseignement des concepts fondamentaux et l'application pratique des technologies.  Il est motivé par l'aide aux étudiants à acquérir les compétences nécessaires pour réussir dans le domaine.",2,2,licence,"Développement Web avec HTML, CSS et JavaScript",,,,4.8
e8a44e08b62c,Antoine Dubois,LeBlanc,Paris,"Formateur passionné en développement informatique, avec une solide expérience dans la pédagogie et la transmission de connaissances.  Astre de l'innovation pédagogique, Antoine se spécialise dans l'enseignement des concepts fondamentaux et l'application pratique des technologies.  Il est motivé par l'aide aux étudiants à acquérir les compétences nécessaires pour réussir dans le domaine.",2,2,licence,Algorithmique et Structures de Données,,,,4.5
dba9b8f76cda,Jean-Luc Dubois,Moreau,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances.  Expert en pédagogie, avec une forte orientation vers la création de cours engageants et pratiques.  Spécialiste dans les domaines de la programmation orientée objet, des frameworks JavaScript, et du développement backend.  Recherche un poste stimulant où partager son expertise et contribuer au succès des apprenants.",3,2,maitrise,Introduction à la Programmation Orientée Objet,"Cours de base pour débutants, couvrant les concepts clés de l'OOP, la programmation par classes et héritage.",,,4.8
dba9b8f76cda,Jean-Luc Dubois,Moreau,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances.  Expert en pédagogie, avec une forte orientation vers la création de cours engageants et pratiques.  Spécialiste dans les domaines de la programmation orientée objet, des frameworks JavaScript, et du développement backend.  Recherche un poste stimulant où partager son expertise et contribuer au succès des apprenants.",3,2,maitrise,JavaScript: Fondations,"Cours pour débutants en JavaScript, axé sur les bases de la syntaxe, les variables, les fonctions et les objets.",,,4.5
dba9b8f76cda,Jean-Luc Dubois,Moreau,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances.  Expert en pédagogie, avec une forte orientation vers la création de cours engageants et pratiques.  Spécialiste dans les domaines de la programmation orientée objet, des frameworks JavaScript, et du développement backend.  Recherche un poste stimulant où partager son expertise et contribuer au succès des apprenants.",3,2,maitrise,Frameworks JavaScript (React & Node.js),"Cours approfondis sur React et Node.js, incluant la création d'interfaces utilisateur, la gestion des données et le développement d'applications web.",,,4.2
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience à la fois en France et à l'étranger, je propose des cours de qualité, axés sur l'apprentissage pratique et l'application des concepts.  Je souhaite contribuer à l'épanouissement de mes étudiants grâce à des méthodes pédagogiques innovantes et un accompagnement personnalisé.",3,2,doctorat,Introduction à la Programmation,Cours de base pour les débutants en programmation avec Python.,,,4.8
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience à la fois en France et à l'étranger, je propose des cours de qualité, axés sur l'apprentissage pratique et l'application des concepts.  Je souhaite contribuer à l'épanouissement de mes étudiants grâce à des méthodes pédagogiques innovantes et un accompagnement personnalisé.",3,2,doctorat,Algorithmique et Structures de Données,Approfondissement des concepts d'algorithmes et de structures de données.,,,4.5
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience à la fois en France et à l'étranger, je propose des cours de qualité, axés sur l'apprentissage pratique et l'application des concepts.  Je souhaite contribuer à l'épanouissement de mes étudiants grâce à des méthodes pédagogiques innovantes et un accompagnement personnalisé.",3,2,doctorat,"Développement Web avec HTML, CSS et JavaScript",Introduction aux bases du développement web.,,,4.2
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience à la fois en France et à l'étranger, je propose des cours de qualité, axés sur l'apprentissage pratique et l'application des concepts.  Je souhaite contribuer à l'épanouissement de mes étudiants grâce à des méthodes pédagogiques innovantes et un accompagnement personnalisé.",3,2,doctorat,Data Science et Machine Learning,Fondamentaux de la Data Science et Introduction aux algorithmes de Machine Learning.,,,4.0
ceeba597c75f,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise dans l'enseignement et la pédagogie.  Passionné par l'innovation et l'accompagnement des étudiants vers des compétences pratiques et pertinentes.  Spécialiste dans les langages Python et Java, avec une aptitude à adapter son enseignement aux différents niveaux et styles d'apprentissage.",3,2,licence,Introduction à la Programmation Python,"Introduction aux concepts fondamentaux de Python, syntaxe, types de données, et programmation orientée objet.  Exercices pratiques et projets de démonstration.",,,4.8
ceeba597c75f,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise dans l'enseignement et la pédagogie.  Passionné par l'innovation et l'accompagnement des étudiants vers des compétences pratiques et pertinentes.  Spécialiste dans les langages Python et Java, avec une aptitude à adapter son enseignement aux différents niveaux et styles d'apprentissage.",3,2,licence,Programmation Java - Fondamentaux,"Concepts de base de Java, variables, types, structures de contrôle, et programmation orientée objet.  Exercices pratiques de création de programmes simples.",,,4.5
ceeba597c75f,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise dans l'enseignement et la pédagogie.  Passionné par l'innovation et l'accompagnement des étudiants vers des compétences pratiques et pertinentes.  Spécialiste dans les langages Python et Java, avec une aptitude à adapter son enseignement aux différents niveaux et styles d'apprentissage.",3,2,licence,Algorithmique et Structures de Données,"Introduction aux algorithmes, complexité, et structures de données (listes, tableaux, arbres, graphes).  Exercices de résolution de problèmes.",,,4.0
ceeba597c75f,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expertise dans l'enseignement et la pédagogie.  Passionné par l'innovation et l'accompagnement des étudiants vers des compétences pratiques et pertinentes.  Spécialiste dans les langages Python et Java, avec une aptitude à adapter son enseignement aux différents niveaux et styles d'apprentissage.",3,2,licence,Développement Web avec JavaScript,"Introduction à HTML, CSS, et JavaScript.  Concepts de base de frameworks JavaScript (React, Vue, Angular).  Exercices de création de petits prototypes.",,,4.7
e13d63badd86,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur passionné d'informatique, spécialisé dans le développement logiciel, la programmation orientée objet et les technologies web.  A une solide expérience dans l'enseignement et la formation, avec un engagement à aider les étudiants à acquérir des compétences pratiques et à réussir leurs projets.",2,2,certificat,Introduction à la Programmation,"Cours de base pour les débutants en programmation.  Introduction aux concepts fondamentaux, aux langages de programmation et aux outils de développement.",,,4.8
e13d63badd86,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur passionné d'informatique, spécialisé dans le développement logiciel, la programmation orientée objet et les technologies web.  A une solide expérience dans l'enseignement et la formation, avec un engagement à aider les étudiants à acquérir des compétences pratiques et à réussir leurs projets.",2,2,certificat,Algorithmes et Structures de Données,"Cours sur les algorithmes et les structures de données, avec un accent sur leur application pratique.",,,4.5
e13d63badd86,Jean-Pierre Dubois,Lefevre,Paris,"Formateur et professeur passionné d'informatique, spécialisé dans le développement logiciel, la programmation orientée objet et les technologies web.  A une solide expérience dans l'enseignement et la formation, avec un engagement à aider les étudiants à acquérir des compétences pratiques et à réussir leurs projets.",2,2,certificat,"Développement Web avec HTML, CSS et JavaScript","Cours sur les bases du développement web, avec une focus sur HTML, CSS et JavaScript.",,,4.2
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience en France et en développement international, je propose des cours de qualité, axés sur la pratique et l'application des concepts.  Je souhaite contribuer à l'émergence de nouveaux talents dans le domaine de l'informatique.",3,2,doctorat,Introduction à la Programmation,,,,4.8
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience en France et en développement international, je propose des cours de qualité, axés sur la pratique et l'application des concepts.  Je souhaite contribuer à l'émergence de nouveaux talents dans le domaine de l'informatique.",3,2,doctorat,Algorithmique et Structures de Données,,,,4.5
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience en France et en développement international, je propose des cours de qualité, axés sur la pratique et l'application des concepts.  Je souhaite contribuer à l'émergence de nouveaux talents dans le domaine de l'informatique.",3,2,doctorat,Programmation Orientée Objet,,,,4.2
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience en France et en développement international, je propose des cours de qualité, axés sur la pratique et l'application des concepts.  Je souhaite contribuer à l'émergence de nouveaux talents dans le domaine de l'informatique.",3,2,doctorat,Systèmes d'Exploration et d'Analyse de Données,,,,4.0
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur expérimenté en développement informatique, passionné par l'enseignement et la transmission des connaissances. Fort d'une solide expérience en France et en développement international, je propose des cours de qualité, axés sur la pratique et l'application des concepts.  Je souhaite contribuer à l'émergence de nouveaux talents dans le domaine de l'informatique.",3,2,doctorat,Intelligence Artificielle et Apprentissage Automatique,,,,3.9
81cb16a671b3,Jean-Pierre Dubois,Lefevre,Paris,"Formateur expérimenté en informatique, spécialisé dans le développement logiciel, avec une solide expérience en France et en développement international. Passionné par l'enseignement et la transmission des connaissances, je suis à la recherche de nouvelles opportunités pour partager mon expertise et aider les étudiants à acquérir des compétences solides.",3,2,doctorat,Introduction aux Bases de Données,"Introduction aux concepts de bases de données, SQL, et les bases de données relationnelles.",,,4.8
81cb16a671b3,Jean-Pierre Dubois,Lefevre,Paris,"Formateur expérimenté en informatique, spécialisé dans le développement logiciel, avec une solide expérience en France et en développement international. Passionné par l'enseignement et la transmission des connaissances, je suis à la recherche de nouvelles opportunités pour partager mon expertise et aider les étudiants à acquérir des compétences solides.",3,2,doctorat,Programmation Orientée Objet (POO),"Concepts clés de la POO, design patterns, et utilisation de Java.",,,4.5
81cb16a671b3,Jean-Pierre Dubois,Lefevre,Paris,"Formateur expérimenté en informatique, spécialisé dans le développement logiciel, avec une solide expérience en France et en développement international. Passionné par l'enseignement et la transmission des connaissances, je suis à la recherche de nouvelles opportunités pour partager mon expertise et aider les étudiants à acquérir des compétences solides.",3,2,doctorat,"Développement Web avec HTML, CSS, et JavaScript","Fondations du développement web, structure HTML, CSS, et JavaScript.",,,4.0
81cb16a671b3,Jean-Pierre Dubois,Lefevre,Paris,"Formateur expérimenté en informatique, spécialisé dans le développement logiciel, avec une solide expérience en France et en développement international. Passionné par l'enseignement et la transmission des connaissances, je suis à la recherche de nouvelles opportunités pour partager mon expertise et aider les étudiants à acquérir des compétences solides.",3,2,doctorat,Algorithmes et Structures de Données,Compréhension et application des algorithmes et des structures de données fondamentales.,,,4.7
1dde299c259a,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience à la fois en France et à l'étranger.  A dirigé des cours et des projets de formation pour une large gamme d'étudiants et professionnels.  Spécialiste en pédagogie numérique et en adaptation des méthodes d'enseignement aux besoins spécifiques.",3,2,licence,Introduction à la Programmation,,,,4.8
1dde299c259a,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience à la fois en France et à l'étranger.  A dirigé des cours et des projets de formation pour une large gamme d'étudiants et professionnels.  Spécialiste en pédagogie numérique et en adaptation des méthodes d'enseignement aux besoins spécifiques.",3,2,licence,Algorithmes et Structures de Données,,,,4.5
1dde299c259a,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience à la fois en France et à l'étranger.  A dirigé des cours et des projets de formation pour une large gamme d'étudiants et professionnels.  Spécialiste en pédagogie numérique et en adaptation des méthodes d'enseignement aux besoins spécifiques.",3,2,licence,Développement Web avec JavaScript,,,,4.7
1dde299c259a,Jean-Luc Dubois,Martin,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience à la fois en France et à l'étranger.  A dirigé des cours et des projets de formation pour une large gamme d'étudiants et professionnels.  Spécialiste en pédagogie numérique et en adaptation des méthodes d'enseignement aux besoins spécifiques.",3,2,licence,Base de Données SQL,,,,4.6
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte expertise en développement logiciel, avec une spécialisation en 'Développement Informatique' et une expérience internationale.  Recherche un poste stimulant où partager ses compétences et contribuer à l'épanouissement des étudiants.",3,2,doctorat,Développement Web avec JavaScript,"Cours de base en développement web, utilisant JavaScript et HTML/CSS.  Accent sur les frameworks modernes.",,,4.8
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte expertise en développement logiciel, avec une spécialisation en 'Développement Informatique' et une expérience internationale.  Recherche un poste stimulant où partager ses compétences et contribuer à l'épanouissement des étudiants.",3,2,doctorat,Programmation Orientée Objet,"Cours sur les principes de la programmation orientée objet, incluant la conception, l'encapsulation et l'héritage.",,,4.5
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte expertise en développement logiciel, avec une spécialisation en 'Développement Informatique' et une expérience internationale.  Recherche un poste stimulant où partager ses compétences et contribuer à l'épanouissement des étudiants.",3,2,doctorat,Algorithmique et Structures de Données,"Cours sur les algorithmes fondamentaux et les structures de données, avec des exemples pratiques.",,,4.0
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur expérimenté en informatique, passionné par l'enseignement et la transmission des connaissances. Forte expertise en développement logiciel, avec une spécialisation en 'Développement Informatique' et une expérience internationale.  Recherche un poste stimulant où partager ses compétences et contribuer à l'épanouissement des étudiants.",3,2,doctorat,Systèmes d'Exploration de Données (Hadoop),"Introduction aux systèmes d'exploration de données, avec une discussion sur les applications pratiques.",,,3.5
a51d18ed669b,Antoine Dubois,Lefevre,Paris,"Formateur passionné et expérimenté en développement informatique, avec une solide expérience en France et en développement international.  Offre une formation de qualité et un accompagnement personnalisé aux étudiants et professionnels.  Axé sur l'enseignement pratique, la résolution de problèmes et la mise en œuvre de concepts avancés.",3,2,certificat,Introduction aux Bases de Code,"Cours de base pour les débutants en programmation.  Fournit les fondamentaux de la syntaxe, des structures de données et des algorithmes.",,,4.8
