teacher_id,teacher_firstname,teacher_lastname,city,teacher_description,n_experiences,n_diplomas,highest_diploma_level,course_title,course_description,course_code,course_level,number_of_stars
b1d1ecc0438e,Jean-Pierre Dubois,Leroux,Paris,"Formateur passionne et experimente en informatique, avec une solide expertise en developpement logiciel, en pedagogie et en enseignement a l'echelle nationale et internationale. Je suis un expert en conception de cours, en animation d'ateliers et en adaptation pedagogique pour repondre aux besoins specifiques des etudiants. Mon objectif est de transmettre des connaissances de qualite et de stimuler la creativite et la resolution de problemes des participants.",3,2,licence,Data Science et Analyse de Donnees,,,,4.6
b1d1ecc0438e,Jean-Pierre Dubois,Leroux,Paris,"Formateur passionne et experimente en informatique, avec une solide expertise en developpement logiciel, en pedagogie et en enseignement a l'echelle nationale et internationale. Je suis un expert en conception de cours, en animation d'ateliers et en adaptation pedagogique pour repondre aux besoins specifiques des etudiants. Mon objectif est de transmettre des connaissances de qualite et de stimuler la creativite et la resolution de problemes des participants.",3,2,licence,Conception de Bases de Donnees,,,,4.9
b1d1ecc0438e,Jean-Pierre Dubois,Leroux,Paris,"Formateur passionne et experimente en informatique, avec une solide expertise en developpement logiciel, en pedagogie et en enseignement a l'echelle nationale et internationale. Je suis un expert en conception de cours, en animation d'ateliers et en adaptation pedagogique pour repondre aux besoins specifiques des etudiants. Mon objectif est de transmettre des connaissances de qualite et de stimuler la creativite et la resolution de problemes des participants.",3,2,licence,Programmation Orientee Objet (POO),,,,4.7
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique, specialisee dans l'apprentissage des concepts et la resolution de problemes pratiques. Recherche un poste stimulant ou peut contribuer a l'epanouissement des etudiants.",2,2,licence,Introduction aux Bases de Code,,CS101,,4.8
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique, specialisee dans l'apprentissage des concepts et la resolution de problemes pratiques. Recherche un poste stimulant ou peut contribuer a l'epanouissement des etudiants.",2,2,licence,Algorithmique et Structures de Donnees,,CS201,,4.5
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique, specialisee dans l'apprentissage des concepts et la resolution de problemes pratiques. Recherche un poste stimulant ou peut contribuer a l'epanouissement des etudiants.",2,2,licence,Programmation Orientee Objet,,CS301,,4.0
673ec7c15a7f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique, specialisee dans l'apprentissage des concepts et la resolution de problemes pratiques. Recherche un poste stimulant ou peut contribuer a l'epanouissement des etudiants.",2,2,licence,Developpement Web Basique,,CS302,,3.8
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies modernes et l'apprentissage par projet. A dirige des cours a differents niveaux, de l'introduction aux concepts fondamentaux aux sujets avances.",3,2,licence,Introduction aux Bases de Code,"Cours de base sur les concepts fondamentaux de la programmation, y compris les variables, les types de donnees, les structures de controle et les algorithmes.",,,4.8
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies modernes et l'apprentissage par projet. A dirige des cours a differents niveaux, de l'introduction aux concepts fondamentaux aux sujets avances.",3,2,licence,Programmation Orientee Objet,"Cours sur les principes de la programmation orientee objet, incluant la conception des classes, l'heritage, le polymorphisme et l'encapsulation.",,,4.5
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies modernes et l'apprentissage par projet. A dirige des cours a differents niveaux, de l'introduction aux concepts fondamentaux aux sujets avances.",3,2,licence,Developpement Web avec JavaScript,"Cours sur les bases du developpement web avec JavaScript, incluant les fondamentaux de la syntaxe, les evenements et les DOM.",,,4.2
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies modernes et l'apprentissage par projet. A dirige des cours a differents niveaux, de l'introduction aux concepts fondamentaux aux sujets avances.",3,2,licence,Data Science avec Python,"Cours sur les bases de la Data Science avec Python, incluant les bibliotheques essentielles comme Pandas, NumPy et Matplotlib.",,,4.0
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de qualite, adaptes a differents niveaux et interets. Je privilegie un apprentissage pratique et un accompagnement personnalise.",3,2,licence,Introduction a l'Informatique,"Introduction aux concepts fondamentaux de l'informatique, programmation basique, et utilisation des outils essentiels.",,,4.8
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de qualite, adaptes a differents niveaux et interets. Je privilegie un apprentissage pratique et un accompagnement personnalise.",3,2,licence,Programmation Orientee Objet (Java),"Concepts cles de la programmation orientee objet, utilisation de Java, et developpement d'applications simples.",,,4.5
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de qualite, adaptes a differents niveaux et interets. Je privilegie un apprentissage pratique et un accompagnement personnalise.",3,2,licence,"Developpement Web (HTML, CSS, JavaScript)","Fondations en developpement web, creation d'interfaces utilisateur, et utilisation des langages frontend.",,,4.0
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de qualite, adaptes a differents niveaux et interets. Je privilegie un apprentissage pratique et un accompagnement personnalise.",3,2,licence,Data Science Basics,"Introduction aux techniques de Data Science, statistiques de base, et visualisation de donnees.",,,3.7
a3f359dc8804,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en enseignement et en developpement de formations. Passionne par l'innovation et la pedagogie, Antoine possede une experience significative dans la conception et la mise en oeuvre de programmes d'apprentissage. Il est un expert en 'Developpement Informatique' et souhaite partager son savoir et son expertise.",3,3,certificat,Introduction au Developpement Python,"Une introduction complete aux bases du langage Python, incluant la syntaxe, les structures de donnees et les fonctionnalites de base.",,,4.8
a3f359dc8804,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en enseignement et en developpement de formations. Passionne par l'innovation et la pedagogie, Antoine possede une experience significative dans la conception et la mise en oeuvre de programmes d'apprentissage. Il est un expert en 'Developpement Informatique' et souhaite partager son savoir et son expertise.",3,3,certificat,Algorithmique et Structures de Donnees,"Exploration des algorithmes et des structures de donnees fondamentales, avec des exemples pratiques et des exercices.",,,4.5
a3f359dc8804,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en enseignement et en developpement de formations. Passionne par l'innovation et la pedagogie, Antoine possede une experience significative dans la conception et la mise en oeuvre de programmes d'apprentissage. Il est un expert en 'Developpement Informatique' et souhaite partager son savoir et son expertise.",3,3,certificat,"Developpement Web avec HTML, CSS et JavaScript","Fondations solides en developpement web, incluant la creation de pages web, l'utilisation de CSS pour le style et JavaScript pour l'interactivite.",,,4.2
a3f359dc8804,Antoine Dubois,Laurent Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en enseignement et en developpement de formations. Passionne par l'innovation et la pedagogie, Antoine possede une experience significative dans la conception et la mise en oeuvre de programmes d'apprentissage. Il est un expert en 'Developpement Informatique' et souhaite partager son savoir et son expertise.",3,3,certificat,Programmation Orientee Objet (POO),"Introduction aux concepts de POO, notamment l'heritage, le polymorphisme et l'encapsulation.",,,4.0
2db8f0cfc8b5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Offre des cours de niveau debutant a avance, axes sur les technologies les plus recentes et les meilleures pratiques. A une solide experience dans l'enseignement et la formation de jeunes talents.",3,3,certificat,Introduction a la Programmation (Niveau Debutant),"Cours de base sur les concepts fondamentaux de la programmation, y compris les variables, les types de donnees, les instructions et les boucles. (1000 heures)",,,4.8
2db8f0cfc8b5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Offre des cours de niveau debutant a avance, axes sur les technologies les plus recentes et les meilleures pratiques. A une solide experience dans l'enseignement et la formation de jeunes talents.",3,3,certificat,Python pour les Debutants,"Cours introductif sur Python, couvrant les bases de la syntaxe, les structures de donnees, et les fonctions. (800 heures)",,,4.5
2db8f0cfc8b5,Jean-Luc Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Offre des cours de niveau debutant a avance, axes sur les technologies les plus recentes et les meilleures pratiques. A une solide experience dans l'enseignement et la formation de jeunes talents.",3,3,certificat,Algorithmes et Structures de Donnees,"Cours sur les algorithmes de recherche et de tri, ainsi que sur les structures de donnees courantes. (600 heures)",,,4.0
619d389366ce,Jean-Pierre Dubois,Lambert,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Il possede une expertise dans la conception et l'animation de cours, la pedagogie et l'enseignement des concepts de programmation. Il est passionne par l'apprentissage et l'accompagnement des etudiants a travers des cours theoriques et pratiques.",2,2,maitrise,Introduction a la Programmation,,,,4.8
619d389366ce,Jean-Pierre Dubois,Lambert,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Il possede une expertise dans la conception et l'animation de cours, la pedagogie et l'enseignement des concepts de programmation. Il est passionne par l'apprentissage et l'accompagnement des etudiants a travers des cours theoriques et pratiques.",2,2,maitrise,Algorithmes et Structures de Donnees,,,,4.5
619d389366ce,Jean-Pierre Dubois,Lambert,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Il possede une expertise dans la conception et l'animation de cours, la pedagogie et l'enseignement des concepts de programmation. Il est passionne par l'apprentissage et l'accompagnement des etudiants a travers des cours theoriques et pratiques.",2,2,maitrise,Programmation Orientee Objet,,,,4.2
619d389366ce,Jean-Pierre Dubois,Lambert,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Il possede une expertise dans la conception et l'animation de cours, la pedagogie et l'enseignement des concepts de programmation. Il est passionne par l'apprentissage et l'accompagnement des etudiants a travers des cours theoriques et pratiques.",2,2,maitrise,Developpement Web avec JavaScript,,,,4.9
7aba526727a9,Jean-Pierre Dubois,Lambert,Paris,"Formateur et professeur experimente en developpement informatique, passionne par l'enseignement de l'apprentissage automatique et de l'ingenierie logicielle. Possede une solide expertise en conception de cours, en evaluation et en gestion de l'apprentissage. Recherche a contribuer a l'evolution du domaine de l'informatique.",3,3,doctorat,Machine Learning Fundamentals,"Introduction aux algorithmes de Machine Learning, classification, regression et clustering. Utilisation de Python et Scikit-learn.",,,4.8
7aba526727a9,Jean-Pierre Dubois,Lambert,Paris,"Formateur et professeur experimente en developpement informatique, passionne par l'enseignement de l'apprentissage automatique et de l'ingenierie logicielle. Possede une solide expertise en conception de cours, en evaluation et en gestion de l'apprentissage. Recherche a contribuer a l'evolution du domaine de l'informatique.",3,3,doctorat,Data Structures and Algorithms,"Concepts fondamentaux de la programmation orientee objet, structures de donnees et algorithmes. Enfase sur l'efficacite et la performance.",,,4.5
7aba526727a9,Jean-Pierre Dubois,Lambert,Paris,"Formateur et professeur experimente en developpement informatique, passionne par l'enseignement de l'apprentissage automatique et de l'ingenierie logicielle. Possede une solide expertise en conception de cours, en evaluation et en gestion de l'apprentissage. Recherche a contribuer a l'evolution du domaine de l'informatique.",3,3,doctorat,Software Engineering Principles,"Introduction aux principes d'ingenierie logicielle, developpement iteratif, test et maintenance de logiciels.",,,4.0
7aba526727a9,Jean-Pierre Dubois,Lambert,Paris,"Formateur et professeur experimente en developpement informatique, passionne par l'enseignement de l'apprentissage automatique et de l'ingenierie logicielle. Possede une solide expertise en conception de cours, en evaluation et en gestion de l'apprentissage. Recherche a contribuer a l'evolution du domaine de l'informatique.",3,3,doctorat,Advanced Algorithms,Approfondimento di algoritmi complessi e tecniche di ottimizzazione.,,,3.8
fac0dd200e72,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Passionne par l'enseignement et la transmission des connaissances, je souhaite partager mon experience et aider les etudiants a maitriser les concepts cles du domaine.",3,3,certificat,Introduction aux Bases de Code,"Cours de base pour les debutants en programmation, couvrant les concepts fondamentaux de la syntaxe, des variables, des types de donnees et des structures de controle.",,,4.8
fac0dd200e72,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Passionne par l'enseignement et la transmission des connaissances, je souhaite partager mon experience et aider les etudiants a maitriser les concepts cles du domaine.",3,3,certificat,Programmation Orientee Objet,"Cours sur les principes de la programmation orientee objet, incluant la conception de classes, l'heritage, le polymorphisme et l'encapsulation.",,,4.5
fac0dd200e72,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide expertise en conception, implementation et optimisation de logiciels. Passionne par l'enseignement et la transmission des connaissances, je souhaite partager mon experience et aider les etudiants a maitriser les concepts cles du domaine.",3,3,certificat,"Developpement Web avec HTML, CSS et JavaScript","Cours pratique sur les technologies web essentielles, comprenant la creation de pages web, l'utilisation de CSS pour le style et l'ajout de fonctionnalites avec JavaScript.",,,4.0
180cdeb4ec24,Antoine Dubois,Laurent Moreau,Paris,"Formateur experimente en developpement informatique, specialise dans l'apprentissage et la pedagogie. Passionne par l'enseignement de la programmation et l'aide aux etudiants a maitriser les concepts fondamentaux. Recherche une opportunite de partager son expertise et de contribuer a l'epanouissement des futurs developpeurs.",3,3,certificat,Introduction a la Programmation,,,,4.8
180cdeb4ec24,Antoine Dubois,Laurent Moreau,Paris,"Formateur experimente en developpement informatique, specialise dans l'apprentissage et la pedagogie. Passionne par l'enseignement de la programmation et l'aide aux etudiants a maitriser les concepts fondamentaux. Recherche une opportunite de partager son expertise et de contribuer a l'epanouissement des futurs developpeurs.",3,3,certificat,Algorithmes et Structures de Donnees,,,,4.5
180cdeb4ec24,Antoine Dubois,Laurent Moreau,Paris,"Formateur experimente en developpement informatique, specialise dans l'apprentissage et la pedagogie. Passionne par l'enseignement de la programmation et l'aide aux etudiants a maitriser les concepts fondamentaux. Recherche une opportunite de partager son expertise et de contribuer a l'epanouissement des futurs developpeurs.",3,3,certificat,Programmation Orientee Objet,,,,4.2
180cdeb4ec24,Antoine Dubois,Laurent Moreau,Paris,"Formateur experimente en developpement informatique, specialise dans l'apprentissage et la pedagogie. Passionne par l'enseignement de la programmation et l'aide aux etudiants a maitriser les concepts fondamentaux. Recherche une opportunite de partager son expertise et de contribuer a l'epanouissement des futurs developpeurs.",3,3,certificat,Developpement Web Basique,,,,4.0
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Forte d'une solide experience dans la formation de jeunes talents et l'adaptation aux besoins specifiques des apprenants. Specialisee dans les technologies web et les frameworks JavaScript, avec une expertise en developpement agile.",3,2,licence,Introduction a la Programmation (Niveau debutant),,,,4.8
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Forte d'une solide experience dans la formation de jeunes talents et l'adaptation aux besoins specifiques des apprenants. Specialisee dans les technologies web et les frameworks JavaScript, avec une expertise en developpement agile.",3,2,licence,JavaScript: Fondamentaux,,,,4.5
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission de connaissances. Forte d'une solide experience dans la formation de jeunes talents et l'adaptation aux besoins specifiques des apprenants. Specialisee dans les technologies web et les frameworks JavaScript, avec une expertise en developpement agile.",3,2,licence,Frameworks JavaScript (React & Node.js),,,,4.2
4b0818cdc959,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur passionne en informatique, avec une solide experience en enseignement et en developpement de formations. Specialiste dans les cours de developpement informatique, axe sur la pedagogie et la mise en pratique. Cherche a partager son expertise et a inspirer les etudiants a maitriser les technologies informatiques.",3,2,licence,Introduction a la Programmation,,,,4.8
4b0818cdc959,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur passionne en informatique, avec une solide experience en enseignement et en developpement de formations. Specialiste dans les cours de developpement informatique, axe sur la pedagogie et la mise en pratique. Cherche a partager son expertise et a inspirer les etudiants a maitriser les technologies informatiques.",3,2,licence,Algorithmes et Structures de Donnees,,,,4.5
4b0818cdc959,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur passionne en informatique, avec une solide experience en enseignement et en developpement de formations. Specialiste dans les cours de developpement informatique, axe sur la pedagogie et la mise en pratique. Cherche a partager son expertise et a inspirer les etudiants a maitriser les technologies informatiques.",3,2,licence,Developpement Web avec JavaScript,,,,4.7
4b0818cdc959,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur passionne en informatique, avec une solide experience en enseignement et en developpement de formations. Specialiste dans les cours de developpement informatique, axe sur la pedagogie et la mise en pratique. Cherche a partager son expertise et a inspirer les etudiants a maitriser les technologies informatiques.",3,2,licence,Data Structures and Algorithms,,,,4.6
4b0818cdc959,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur passionne en informatique, avec une solide experience en enseignement et en developpement de formations. Specialiste dans les cours de developpement informatique, axe sur la pedagogie et la mise en pratique. Cherche a partager son expertise et a inspirer les etudiants a maitriser les technologies informatiques.",3,2,licence,Machine Learning Fundamentals,,,,4.9
2e01bb14571f,Jean-Luc Dubois,Petit,Paris,"Formateur passionne et experimente en developpement informatique, specialise dans l'apprentissage et l'enseignement de la programmation. Cherche a partager ses connaissances et a aider les etudiants a maitriser les concepts fondamentaux et avances de l'informatique. A une solide experience en gestion de classe et en developpement de cours pedagogiques.",3,2,licence,Introduction a la Programmation,"Cours de base pour les debutants, couvrant les concepts fondamentaux de la programmation, les variables, les types de donnees, les instructions et les structures de controle.",,,4.8
2e01bb14571f,Jean-Luc Dubois,Petit,Paris,"Formateur passionne et experimente en developpement informatique, specialise dans l'apprentissage et l'enseignement de la programmation. Cherche a partager ses connaissances et a aider les etudiants a maitriser les concepts fondamentaux et avances de l'informatique. A une solide experience en gestion de classe et en developpement de cours pedagogiques.",3,2,licence,Programmation Orientee Objet,"Approfondissement des concepts de programmation orientee objet, incluant l'heritage, le polymorphisme et la conception de classes.",,,4.5
2e01bb14571f,Jean-Luc Dubois,Petit,Paris,"Formateur passionne et experimente en developpement informatique, specialise dans l'apprentissage et l'enseignement de la programmation. Cherche a partager ses connaissances et a aider les etudiants a maitriser les concepts fondamentaux et avances de l'informatique. A une solide experience en gestion de classe et en developpement de cours pedagogiques.",3,2,licence,Algorithmes et Structures de Donnees,"Decouverte et comprehension des algorithmes de base et des structures de donnees, avec des exemples pratiques.",,,4.2
2e01bb14571f,Jean-Luc Dubois,Petit,Paris,"Formateur passionne et experimente en developpement informatique, specialise dans l'apprentissage et l'enseignement de la programmation. Cherche a partager ses connaissances et a aider les etudiants a maitriser les concepts fondamentaux et avances de l'informatique. A une solide experience en gestion de classe et en developpement de cours pedagogiques.",3,2,licence,Developpement Web avec JavaScript,"Introduction aux bases du developpement web avec JavaScript, incluant les frameworks de base.",,,4.0
2e01bb14571f,Jean-Luc Dubois,Petit,Paris,"Formateur passionne et experimente en developpement informatique, specialise dans l'apprentissage et l'enseignement de la programmation. Cherche a partager ses connaissances et a aider les etudiants a maitriser les concepts fondamentaux et avances de l'informatique. A une solide experience en gestion de classe et en developpement de cours pedagogiques.",3,2,licence,Developpement avec Python,"Introduction a Python, incluant les bases, les structures de donnees, et les fonctions.",,,3.8
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Introduction a la Programmation (LVM 101),,,,4.8
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Algorithmique et Structures de Donnees (LVM 201),,,,4.5
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Systemes d'Exploitation (LVM 301),,,,4.2
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Architecture des Ordinateurs (LVM 401),,,,4.6
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Conception de Logiciels (LVM 501),,,,4.7
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Developpement Web (LVM 601),,,,4.3
19772684f86b,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours theoriques et pratiques, axes sur la resolution de problemes et l'application des concepts. Je recherche un poste stimulant ou je puisse partager mon expertise et contribuer au developpement de competences de mes etudiants.",3,2,doctorat,Intelligence Artificielle et Apprentissage Automatique (LVM 701),,,,4.9
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience dans la gestion de formations et la creation de contenu pedagogique. Specialisee dans l'apprentissage de l'informatique et l'introduction aux concepts de programmation. Recherche un poste stimulant ou mettre a profit son expertise et son leadership.",3,2,maitre,Introduction a la Programmation,,,,4.8
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience dans la gestion de formations et la creation de contenu pedagogique. Specialisee dans l'apprentissage de l'informatique et l'introduction aux concepts de programmation. Recherche un poste stimulant ou mettre a profit son expertise et son leadership.",3,2,maitre,Algorithmes et Structures de Donnees,,,,4.5
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience dans la gestion de formations et la creation de contenu pedagogique. Specialisee dans l'apprentissage de l'informatique et l'introduction aux concepts de programmation. Recherche un poste stimulant ou mettre a profit son expertise et son leadership.",3,2,maitre,Developpement Web avec JavaScript,,,,4.2
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience dans la gestion de formations et la creation de contenu pedagogique. Specialisee dans l'apprentissage de l'informatique et l'introduction aux concepts de programmation. Recherche un poste stimulant ou mettre a profit son expertise et son leadership.",3,2,maitre,Base de Donnees SQL,,,,4.0
354a08134781,Antoine Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception de cours pratiques et engageants, axes sur les competences du 21eme siecle.",3,2,doctorat,Introduction aux Bases de Code,,CS101,,4.8
354a08134781,Antoine Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception de cours pratiques et engageants, axes sur les competences du 21eme siecle.",3,2,doctorat,Algorithmes et Structures de Donnees,,CS201,,4.5
354a08134781,Antoine Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception de cours pratiques et engageants, axes sur les competences du 21eme siecle.",3,2,doctorat,Programmation Orientee Objet,,CS301,,4.0
354a08134781,Antoine Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception de cours pratiques et engageants, axes sur les competences du 21eme siecle.",3,2,doctorat,Developpement Web avec JavaScript,,CS302,,4.7
354a08134781,Antoine Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception de cours pratiques et engageants, axes sur les competences du 21eme siecle.",3,2,doctorat,Data Structures et Algorithmes,,CS303,,4.6
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et la resolution de problemes. A dirige plusieurs projets de formation et a demontre une capacite a adapter son enseignement aux besoins specifiques des participants. Cherche a contribuer a l'excellence de l'enseignement de l'informatique.",3,2,maitrise,Introduction a la Programmation,,,,4.8
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et la resolution de problemes. A dirige plusieurs projets de formation et a demontre une capacite a adapter son enseignement aux besoins specifiques des participants. Cherche a contribuer a l'excellence de l'enseignement de l'informatique.",3,2,maitrise,Algorithmes et Structures de Donnees,,,,4.5
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et la resolution de problemes. A dirige plusieurs projets de formation et a demontre une capacite a adapter son enseignement aux besoins specifiques des participants. Cherche a contribuer a l'excellence de l'enseignement de l'informatique.",3,2,maitrise,Programmation Orientee Objet,,,,4.7
